Year,Category,Film,FilmId,Winner,Nominees,Song
2016,Best Cinematography,Lion,tt3741834,,Greig Fraser,
2016,Best Cinematography,Moonlight,tt4975722,,James Laxton,
2016,Best Cinematography,Silence,tt0490215,,Rodrigo Prieto,
2016,Best Costume Design,Allied,tt3640424,,Joanna Johnston,
2016,Best Costume Design,Fantastic Beasts and Where to Find Them,tt3183660,TRUE,Colleen Atwood,
2016,Best Costume Design,Florence Foster Jenkins,tt4136084,,Consolata Boyle,
2016,Best Costume Design,Jackie,tt1619029,,Madeline Fontaine,
2016,Best Costume Design,La La Land,tt3783958,,Mary Zophres,
2016,Best Director,Arrival,tt2543164,,Denis Villeneuve,
2016,Best Director,Hacksaw Ridge,tt2119532,,Mel Gibson,
2016,Best Director,La La Land,tt3783958,TRUE,Damien Chazelle,
2016,Best Director,Manchester by the Sea,tt4034228,,Kenneth Lonergan,
2016,Best Director,Moonlight,tt4975722,,Barry Jenkins,
2016,Best Film Editing,Arrival,tt2543164,,Joe Walker,
2016,Best Film Editing,Hacksaw Ridge,tt2119532,TRUE,John Gilbert,
2016,Best Film Editing,Hell or High Water,tt2582782,,Jake Roberts,
2016,Best Film Editing,La La Land,tt3783958,,Tom Cross,
2016,Best Film Editing,Moonlight,tt4975722,,Nat Sanders and Joi McMillon,
2016,Best Leading Actor,Manchester by the Sea,tt4034228,TRUE,Casey Affleck,Lee Chandler
2016,Best Leading Actor,Hacksaw Ridge,tt2119532,,Andrew Garfield,Desmond Doss
2016,Best Leading Actor,La La Land,tt3783958,,Ryan Gosling,Sebastian
2016,Best Leading Actor,Captain Fantastic,tt3553976,,Viggo Mortensen,Ben
2016,Best Leading Actor,Fences,tt2671706,,Denzel Washington,Troy Maxson
2016,Best Leading Actress,Elle,tt3716530,,Isabelle Huppert,Michèle
2016,Best Leading Actress,Loving,tt4669986,,Ruth Negga,Mildred
2016,Best Leading Actress,Jackie,tt1619029,,Natalie Portman,Jackie Kennedy
2016,Best Leading Actress,La La Land,tt3783958,TRUE,Emma Stone,Mia
2016,Best Leading Actress,Florence Foster Jenkins,tt4136084,,Meryl Streep,Florence Foster Jenkins
2016,Best Makeup and Hairstyling,A Man Called Ove,tt4080728,,Eva von Bahr and Love Larson,
2016,Best Makeup and Hairstyling,Star Trek Beyond,tt2660888,,Joel Harlow and Richard Alonzo,
2016,Best Makeup and Hairstyling,Suicide Squad,tt1386697,TRUE,"Alessandro Bertolazzi, Giorgio Gregorini and Christopher Nelson",
2016,Best Original Score,Jackie,tt1619029,,Mica Levi,
2016,Best Original Score,La La Land,tt3783958,TRUE,Justin Hurwitz,
2016,Best Original Score,Lion,tt3741834,,Dustin O'Halloran and Hauschka,
2016,Best Original Score,Moonlight,tt4975722,,Nicholas Britell,
2016,Best Original Score,Passengers,tt1355644,,Thomas Newman,
2016,Best Original Screenplay,Hell or High Water,tt2582782,,Written by Taylor Sheridan,
2016,Best Original Screenplay,La La Land,tt3783958,,Written by Damien Chazelle,
2016,Best Original Screenplay,The Lobster,tt3464902,,"Written by Yorgos Lanthimos, Efthimis Filippou",
2016,Best Original Screenplay,Manchester by the Sea,tt4034228,TRUE,Written by Kenneth Lonergan,
2016,Best Original Screenplay,20th Century Women,tt4385888,,Written by Mike Mills,
2016,Best Original Song,La La Land,tt3783958,,Music by Justin Hurwitz; Lyric by Benj Pasek and Justin Paul,Audition (The Fools Who Dream)
2016,Best Original Song,Trolls,tt1679335,,"Music and Lyric by Justin Timberlake, Max Martin and Karl Johan Schuster",Can't Stop The Feeling
2016,Best Original Song,La La Land,tt3783958,TRUE,Music by Justin Hurwitz; Lyric by Benj Pasek and Justin Paul,City Of Stars
2016,Best Original Song,Jim: The James Foley Story,tt5278466,,Music and Lyric by J. Ralph and Sting,The Empty Chair
2016,Best Original Song,Moana,tt3521164,,Music and Lyric by Lin-Manuel Miranda,How Far I'll Go
2016,Best Picture,Arrival,tt2543164,,"Shawn Levy, Dan Levine, Aaron Ryder and David Linde, Producers",
2016,Best Picture,Fences,tt2671706,,"Scott Rudin, Denzel Washington and Todd Black, Producers",
2016,Best Picture,Hacksaw Ridge,tt2119532,,"Bill Mechanic and David Permut, Producers",
2016,Best Picture,Hell or High Water,tt2582782,,"Carla Hacken and Julie Yorn, Producers",
2016,Best Picture,Hidden Figures,tt4846340,,"Donna Gigliotti, Peter Chernin, Jenno Topping, Pharrell Williams and Theodore Melfi, Producers",
2016,Best Picture,La La Land,tt3783958,,"Fred Berger, Jordan Horowitz and Marc Platt, Producers",
2016,Best Picture,Lion,tt3741834,,"Emile Sherman, Iain Canning and Angie Fielder, Producers",
2016,Best Picture,Manchester by the Sea,tt4034228,,"Matt Damon, Kimberly Steward, Chris Moore, Lauren Beck and Kevin J. Walsh, Producers",
2016,Best Picture,Moonlight,tt4975722,TRUE,"Adele Romanski, Dede Gardner and Jeremy Kleiner, Producers",
2016,Best Production Design,Arrival,tt2543164,,Production Design: Patrice Vermette; Set Decoration: Paul Hotte,
2016,Best Production Design,Fantastic Beasts and Where to Find Them,tt3183660,,Production Design: Stuart Craig; Set Decoration: Anna Pinnock,
2016,Best Production Design,"Hail, Caesar!",tt0475290,,Production Design: Jess Gonchor; Set Decoration: Nancy Haigh,
2016,Best Production Design,La La Land,tt3783958,TRUE,Production Design: David Wasco; Set Decoration: Sandy Reynolds-Wasco,
2016,Best Production Design,Passengers,tt1355644,,Production Design: Guy Hendrix Dyas; Set Decoration: Gene Serdena,
2016,Best Short Film,Extremis,tt5538078,,Dan Krauss,
2016,Best Short Film,4.1 Miles,tt6279726,,Daphne Matziaraki,
2016,Best Short Film,Joe's Violin,tt5639178,,Kahane Cooperman and Raphaela Neihausen,
2016,Best Short Film,Watani: My Homeland,tt6195494,,Marcel Mettelsiefen and Stephen Ellis,
2016,Best Short Film,The White Helmets,tt6073176,TRUE,Orlando von Einsiedel and Joanna Natasegara,
2016,Best Short Film,Blind Vaysha,tt5559726,,Theodore Ushev,
2016,Best Short Film,Borrowed Time,tt4874696,,Andrew Coats and Lou Hamou-Lhadj,
2016,Best Short Film,Pear Cider and Cigarettes,tt5358978,,Robert Valley and Cara Speller,
2016,Best Short Film,Pearl,tt5599918,,Patrick Osborne,
2016,Best Short Film,Piper,tt5613056,TRUE,Alan Barillaro and Marc Sondheimer,
2016,Best Short Film,Ennemis Intérieurs,tt5467670,,Sélim Azzazi,
2016,Best Short Film,La Femme et le TGV,tt4661660,,Timo von Gunten and Giacun Caduff,
2016,Best Short Film,Silent Nights,tt6460636,,Aske Bang and Kim Magnusson,
2016,Best Short Film,Sing,tt4571288,TRUE,Kristof Deák and Anna Udvardy,
2016,Best Short Film,Timecode,tt5699202,,Juanjo Giménez,
2016,Best Sound,13 Hours: The Secret Soldiers of Benghazi,tt4172430,,"Gary Summers, Jeffrey J. Haboush and Mac Ruth",
2016,Best Sound,Arrival,tt2543164,TRUE,Sylvain Bellemare,
2016,Best Sound,Deepwater Horizon,tt1860357,,Wylie Stateman and Renée Tondelli,
2016,Best Sound,Hacksaw Ridge,tt2119532,,Robert Mackenzie and Andy Wright,
2016,Best Sound,La La Land,tt3783958,,Ai-Ling Lee and Mildred Iatrou Morgan,
2016,Best Sound,Sully,tt3263904,,Alan Robert Murray and Bub Asman,
2016,Best Sound,Arrival,tt2543164,,Bernard Gariépy Strobl and Claude La Haye,
2016,Best Sound,Hacksaw Ridge,tt2119532,TRUE,"Kevin O'Connell, Andy Wright, Robert Mackenzie and Peter Grace",
2016,Best Sound,La La Land,tt3783958,,"Andy Nelson, Ai-Ling Lee and Steve A. Morrow",
2016,Best Sound,Rogue One: A Star Wars Story,tt3748528,,"David Parker, Christopher Scarabosio and Stuart Wilson",
2016,Best Supporting Actor,Moonlight,tt4975722,TRUE,Mahershala Ali,Juan
2016,Best Supporting Actor,Hell or High Water,tt2582782,,Jeff Bridges,Marcus Hamilton
2016,Best Supporting Actor,Manchester by the Sea,tt4034228,,Lucas Hedges,Patrick Chandler
2016,Best Supporting Actor,Lion,tt3741834,,Dev Patel,Saroo Brierley
2016,Best Supporting Actor,Nocturnal Animals,tt4550098,,Michael Shannon,Bobby Andes
2016,Best Supporting Actress,Fences,tt2671706,TRUE,Viola Davis,Rose Maxson
2016,Best Supporting Actress,Moonlight,tt4975722,,Naomie Harris,Paula
2016,Best Supporting Actress,Lion,tt3741834,,Nicole Kidman,Sue Brierley
2016,Best Supporting Actress,Hidden Figures,tt4846340,,Octavia Spencer,Dorothy Vaughan
2016,Best Supporting Actress,Manchester by the Sea,tt4034228,,Michelle Williams,Randi Chandler
2016,Best Visual Effects,Deepwater Horizon,tt1860357,,"Craig Hammack, Jason Snell, Jason Billington and Burt Dalton",
2016,Best Visual Effects,Doctor Strange,tt1211837,,"Stephane Ceretti, Richard Bluff, Vincent Cirelli and Paul Corbould",
2016,Best Visual Effects,The Jungle Book,tt3040964,TRUE,"Robert Legato, Adam Valdez, Andrew R. Jones and Dan Lemmon",
2016,Best Visual Effects,Kubo and the Two Strings,tt4302938,,"Steve Emerson, Oliver Jones, Brian McLean and Brad Schiff",
2016,Best Visual Effects,Rogue One: A Star Wars Story,tt3748528,,"John Knoll, Mohen Leo, Hal Hickel and Neil Corbould",
2017,Best Adapted Screenplay,Call Me by Your Name,tt5726616,TRUE,Screenplay by James Ivory,
2017,Best Adapted Screenplay,The Disaster Artist,tt3521126,,Screenplay by Scott Neustadter & Michael H. Weber,
2017,Best Adapted Screenplay,Logan,tt3315342,,Screenplay by Scott Frank & James Mangold and Michael Green; Story by James Mangold,
2017,Best Adapted Screenplay,Molly's Game,tt4209788,,Written for the screen by Aaron Sorkin,
2017,Best Adapted Screenplay,Mudbound,tt2396589,,Screenplay by Virgil Williams and Dee Rees,
2017,Best Cinematography,Blade Runner 2049,tt1856101,TRUE,Roger A. Deakins,
2017,Best Cinematography,Darkest Hour,tt4555426,,Bruno Delbonnel,
2017,Best Cinematography,Dunkirk,tt5013056,,Hoyte van Hoytema,
2017,Best Cinematography,Mudbound,tt2396589,,Rachel Morrison,
2017,Best Cinematography,The Shape of Water,tt5580390,,Dan Laustsen,
2017,Best Costume Design,Beauty and the Beast,tt2771200,,Jacqueline Durran,
2017,Best Costume Design,Darkest Hour,tt4555426,,Jacqueline Durran,
2017,Best Costume Design,Phantom Thread,tt5776858,TRUE,Mark Bridges,
2017,Best Costume Design,The Shape of Water,tt5580390,,Luis Sequeira,
2017,Best Costume Design,Victoria & Abdul,tt5816682,,Consolata Boyle,
2017,Best Director,Dunkirk,tt5013056,,Christopher Nolan,
2017,Best Director,Get Out,tt5052448,,Jordan Peele,
2017,Best Director,Lady Bird,tt4925292,,Greta Gerwig,
2017,Best Director,Phantom Thread,tt5776858,,Paul Thomas Anderson,
2017,Best Director,The Shape of Water,tt5580390,TRUE,Guillermo del Toro,
2017,Best Film Editing,Baby Driver,tt3890160,,Paul Machliss and Jonathan Amos,
2017,Best Film Editing,Dunkirk,tt5013056,TRUE,Lee Smith,
2017,Best Film Editing,"I, Tonya",tt5580036,,Tatiana S. Riegel,
2017,Best Film Editing,The Shape of Water,tt5580390,,Sidney Wolinsky,
2017,Best Film Editing,"Three Billboards outside Ebbing, Missouri",tt5027774,,Jon Gregory,
2017,Best Leading Actor,Call Me by Your Name,tt5726616,,Timothée Chalamet,Elio
2017,Best Leading Actor,Phantom Thread,tt5776858,,Daniel Day-Lewis,Reynolds Woodcock
2017,Best Leading Actor,Get Out,tt5052448,,Daniel Kaluuya,Chris Washington
2017,Best Leading Actor,Darkest Hour,tt4555426,TRUE,Gary Oldman,Winston Churchill
2017,Best Leading Actor,"Roman J. Israel, Esq.",tt6000478,,Denzel Washington,"Roman J. Israel, Esq."
2017,Best Leading Actress,The Shape of Water,tt5580390,,Sally Hawkins,Elisa Esposito
2017,Best Leading Actress,"Three Billboards outside Ebbing, Missouri",tt5027774,TRUE,Frances McDormand,Mildred
2017,Best Leading Actress,"I, Tonya",tt5580036,,Margot Robbie,Tonya Harding
2017,Best Leading Actress,Lady Bird,tt4925292,,Saoirse Ronan,Lady Bird McPherson
2017,Best Leading Actress,The Post,tt6294822,,Meryl Streep,Kay Graham
2017,Best Makeup and Hairstyling,Darkest Hour,tt4555426,TRUE,"Kazuhiro Tsuji, David Malinowski and Lucy Sibbick",
2017,Best Makeup and Hairstyling,Victoria & Abdul,tt5816682,,Daniel Phillips and Lou Sheppard,
2017,Best Makeup and Hairstyling,Wonder,tt2543472,,Arjen Tuiten,
2017,Best Original Score,Dunkirk,tt5013056,,Hans Zimmer,
2017,Best Original Score,Phantom Thread,tt5776858,,Jonny Greenwood,
2017,Best Original Score,The Shape of Water,tt5580390,TRUE,Alexandre Desplat,
2017,Best Original Score,Star Wars: The Last Jedi,tt2527336,,John Williams,
2017,Best Original Score,"Three Billboards outside Ebbing, Missouri",tt5027774,,Carter Burwell,
2017,Best Original Screenplay,The Big Sick,tt5462602,,Written by Emily V. Gordon & Kumail Nanjiani,
2017,Best Original Screenplay,Get Out,tt5052448,TRUE,Written by Jordan Peele,
2017,Best Original Screenplay,Lady Bird,tt4925292,,Written by Greta Gerwig,
2017,Best Original Screenplay,The Shape of Water,tt5580390,,Screenplay by Guillermo del Toro & Vanessa Taylor; Story by Guillermo del Toro,
2017,Best Original Screenplay,"Three Billboards outside Ebbing, Missouri",tt5027774,,Written by Martin McDonagh,
2017,Best Original Song,Mudbound,tt2396589,,"Music and Lyric by Mary J. Blige, Raphael Saadiq and Taura Stinson",Mighty River
2017,Best Original Song,Call Me by Your Name,tt5726616,,Music and Lyric by Sufjan Stevens,Mystery Of Love
2017,Best Original Song,Coco,tt2380307,TRUE,Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,Remember Me
2017,Best Original Song,Marshall,tt5301662,,Music by Diane Warren; Lyric by Lonnie R. Lynn and Diane Warren,Stand Up For Something
2017,Best Original Song,The Greatest Showman,tt1485796,,Music and Lyric by Benj Pasek and Justin Paul,This Is Me
2017,Best Picture,Call Me by Your Name,tt5726616,,"Peter Spears, Luca Guadagnino, Emilie Georges and Marco Morabito, Producers",
2017,Best Picture,Darkest Hour,tt4555426,,"Tim Bevan, Eric Fellner, Lisa Bruce, Anthony McCarten and Douglas Urbanski, Producers",
2017,Best Picture,Dunkirk,tt5013056,,"Emma Thomas and Christopher Nolan, Producers",
2017,Best Picture,Get Out,tt5052448,,"Sean McKittrick, Jason Blum, Edward H. Hamm Jr. and Jordan Peele, Producers",
2017,Best Picture,Lady Bird,tt4925292,,"Scott Rudin, Eli Bush and Evelyn O'Neill, Producers",
2017,Best Picture,Phantom Thread,tt5776858,,"JoAnne Sellar, Paul Thomas Anderson, Megan Ellison and Daniel Lupi, Producers",
2017,Best Picture,The Post,tt6294822,,"Amy Pascal, Steven Spielberg and Kristie Macosko Krieger, Producers",
2017,Best Picture,The Shape of Water,tt5580390,TRUE,"Guillermo del Toro and J. Miles Dale, Producers",
2017,Best Picture,"Three Billboards outside Ebbing, Missouri",tt5027774,,"Graham Broadbent, Pete Czernin and Martin McDonagh, Producers",
2017,Best Production Design,Beauty and the Beast,tt2771200,,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,
2017,Best Production Design,Blade Runner 2049,tt1856101,,Production Design: Dennis Gassner; Set Decoration: Alessandra Querzola,
2017,Best Production Design,Darkest Hour,tt4555426,,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,
2017,Best Production Design,Dunkirk,tt5013056,,Production Design: Nathan Crowley; Set Decoration: Gary Fettis,
2017,Best Production Design,The Shape of Water,tt5580390,TRUE,Production Design: Paul Denham Austerberry; Set Decoration: Shane Vieau and Jeffrey A. Melvin,
2017,Best Short Film,Edith+Eddie,tt6519356,,Laura Checkoway and Thomas Lee Wright,
2017,Best Short Film,Heaven Is a Traffic Jam on the 405,tt5095260,TRUE,Frank Stiefel,
2017,Best Short Film,Heroin(e),tt7389366,,Elaine McMillion Sheldon and Kerrin Sheldon,
2017,Best Short Film,Knife Skills,tt5745110,,Thomas Lennon,
2017,Best Short Film,Traffic Stop,tt7874708,,Kate Davis and David Heilbroner,
2017,Best Short Film,Dear Basketball,tt6794476,TRUE,Glen Keane and Kobe Bryant,
2017,Best Short Film,Garden Party,tt6426140,,Victor Caire and Gabriel Grapperon,
2017,Best Short Film,Lou,tt6267732,,Dave Mullins and Dana Murray,
2017,Best Short Film,Negative Space,tt7090150,,Max Porter and Ru Kuwahata,
2017,Best Short Film,Revolting Rhymes,tt6386210,,Jakob Schuh and Jan Lachauer,
2017,Best Short Film,DeKalb Elementary,tt5926890,,Reed Van Dyk,
2017,Best Short Film,The Eleven O'Clock,tt6023474,,Derin Seale and Josh Lawson,
2017,Best Short Film,My Nephew Emmett,tt6598290,,"Kevin Wilson, Jr.",
2017,Best Short Film,The Silent Child,tt6186970,TRUE,Chris Overton and Rachel Shenton,
2017,Best Short Film,Watu Wote/All of Us,tt6333422,,Katja Benrath and Tobias Rosen,
2017,Best Sound,Baby Driver,tt3890160,,Julian Slater,
2017,Best Sound,Blade Runner 2049,tt1856101,,Mark Mangini and Theo Green,
2017,Best Sound,Dunkirk,tt5013056,TRUE,Richard King and Alex Gibson,
2017,Best Sound,The Shape of Water,tt5580390,,Nathan Robitaille and Nelson Ferreira,
2017,Best Sound,Star Wars: The Last Jedi,tt2527336,,Matthew Wood and Ren Klyce,
2017,Best Sound,Baby Driver,tt3890160,,"Julian Slater, Tim Cavagin and Mary H. Ellis",
2017,Best Sound,Blade Runner 2049,tt1856101,,"Ron Bartlett, Doug Hemphill and Mac Ruth",
2017,Best Sound,Dunkirk,tt5013056,TRUE,"Gregg Landaker, Gary A. Rizzo and Mark Weingarten",
2017,Best Sound,The Shape of Water,tt5580390,,"Christian Cooke, Brad Zoern and Glen Gauthier",
2017,Best Sound,Star Wars: The Last Jedi,tt2527336,,"David Parker, Michael Semanick, Ren Klyce and Stuart Wilson",
2017,Best Supporting Actor,The Florida Project,tt5649144,,Willem Dafoe,Bobby
2017,Best Supporting Actor,"Three Billboards outside Ebbing, Missouri",tt5027774,,Woody Harrelson,Willoughby
2017,Best Supporting Actor,The Shape of Water,tt5580390,,Richard Jenkins,Giles
2017,Best Supporting Actor,All the Money in the World,tt5294550,,Christopher Plummer,J. Paul Getty
2017,Best Supporting Actor,"Three Billboards outside Ebbing, Missouri",tt5027774,TRUE,Sam Rockwell,Dixon
2017,Best Supporting Actress,Mudbound,tt2396589,,Mary J. Blige,Florence Jackson
2017,Best Supporting Actress,"I, Tonya",tt5580036,TRUE,Allison Janney,LaVona
2017,Best Supporting Actress,Phantom Thread,tt5776858,,Lesley Manville,Cyril
2017,Best Supporting Actress,Lady Bird,tt4925292,,Laurie Metcalf,Marion McPherson
2017,Best Supporting Actress,The Shape of Water,tt5580390,,Octavia Spencer,Zelda Fuller
2017,Best Visual Effects,Blade Runner 2049,tt1856101,TRUE,"John Nelson, Gerd Nefzer, Paul Lambert and Richard R. Hoover",
2017,Best Visual Effects,Guardians of the Galaxy Vol. 2,tt3896198,,"Christopher Townsend, Guy Williams, Jonathan Fawkner and Dan Sudick",
2017,Best Visual Effects,Kong: Skull Island,tt3731562,,"Stephen Rosenbaum, Jeff White, Scott Benza and Mike Meinardus",
2017,Best Visual Effects,Star Wars: The Last Jedi,tt2527336,,"Ben Morris, Mike Mulholland, Neal Scanlan and Chris Corbould",
2017,Best Visual Effects,War for the Planet of the Apes,tt3450958,,"Joe Letteri, Daniel Barrett, Dan Lemmon and Joel Whist",
2018,Best Adapted Screenplay,The Ballad of Buster Scruggs,tt6412452,,Written by Joel Coen & Ethan Coen,
2018,Best Adapted Screenplay,BlacKkKlansman,tt7349662,TRUE,Written by Charlie Wachtel & David Rabinowitz and Kevin Willmott & Spike Lee,
2018,Best Adapted Screenplay,Can You Ever Forgive Me?,tt4595882,,Screenplay by Nicole Holofcener and Jeff Whitty,
